code	resource_id
220	60
220100	72
220110	72
220111	72
220120	72
220200	72
22020001	120
220210	72
2203	92
220400	72
220436	99
220460	99
220500	72
22053006	120
22064009	120
22069	92
22094	92
22125009	120
22143	92
221750	72
2218	92
221820	72
221900	72
22197008	120
22199006	120
222	92
222.0	60
222100	72
2221008	120
222300	72
2224	92
2224	99
222400	72
22240003	120
222448	72
222470	72
222500	72
22255007	120
222600	72
22265001	120
2227	92
222700	72
2227007	120
222712005	120
222730	72
222745	72
222765	72
2229	99
222900	72
22298006	120
223.0	60
223100	72
223176004	120
2232	92
22331004	120
223320	72
223360	72
223370	72
223400	72
22354	92
2237	99
223726008	120
223900	72
224	99
224050	72
224100	72
224120	72
224186005	120
2242	92
224230	72
22451001	120
22464	92
2247	92
224700	72
224750	72
22479	92
224900	72
225	99
225.0	60
225.1	60
225.2	60
225000	72
22500005	120
225050	72
225055005	120
225100	72
225123	99
22519	92
2252	99
225250	72
225280	72
2253	99
225300	72
225400	72
22542007	120
22543	92
225500	72
2257	99
225723003	120
22575	92
225750	72
226	60
226000	72
22607003	120
226150	72
22629	92
2263	99
226300	72
226350	72
226400	72
22641	92
22649008	120
226650	72
226700	72
226730	72
226750	72
2268	99
22687000	120
22689002	120
226900	72
226980	72
226990	72
227	99
227.0	60
227.1	60
227.5	60
227.6	60
22713	92
22716005	120
22725004	120
227260	72
2273	99
227400	72
227500	72
22751	92
227588009	120
227600	72
227650	72
2278	92
227810	72
22784	92
227982	99
228	60
228.0	60
228.0x	60
228.1	60
228000	72
228000	99
228100	72
228116	99
228119	99
228157	99
228184	99
228190	99
228200	72
228236	99
228243	99
228300	72
22832	92
228379	99
2285	99
228520	72
228550	72
228600	72
2288	92
228800	72
22886006	120
22895	92
229	99
2290	99
229045	72
229050	72
229120	72
2292	92
229300	72
22932004	120
22935002	120
22954002	120
229600	72
229631007	120
229700	72
229706001	120
229800	72
2298005	120
22984	92
229850	72
22996003	120
22q11.2 Deletion Syndrome	90
23-A2.2	105
23-A2.3	80
23-A2.3	105
23-B1.1	105
230	60
230000	72
2300005	120
230151007	120
230196000	120
230200	72
23024003	120
230253001	120
230275004	120
230276003	120
230277007	120
230284004	120
230292008	120
230297002	120
230318005	120
230321007	120
230325003	120
230350	72
230365004	120
230380005	120
230381009	120
230394006	120
230400	72
2304001	120
230413002	120
230423006	120
230424000	120
230425004	120
230426003	120
230438007	120
230456007	120
230493001	120
230500	72
230510002	120
23053	92
230532006	120
230533001	120
230547002	120
230548007	120
23059	92
230600	72
230650	72
23067006	120
230672006	120
230688006	120
230690007	120
230697005	120
230736007	120
230740	72
230745008	120
230750	72
230769007	120
230770008	120
23079	92
230800	72
230900	72
23092	92
23097003	120
231	99
231000	72
231040	99
231070	72
231090	72
231095	72
231100	72
23119	92
2312	99
231200	72
231237	99
231300	72
2314	92
231479000	120
231486008	120
231498003	120
23150001	120
231512003	120
231513008	120
231530	72
231532002	120
231550	72
2316	99
231670	72
231680	72
2317	92
231854006	120
231859001	120
231861005	120
231906002	120
231924000	120
231935005	120
231946008	120
231950	72
231964001	120
231986000	120
232	99
232003005	120
23201000	120
232016005	120
232059000	120
232060005	120
232086000	120
2322	92
2322	99
232200	72
232220	72
232240	72
232285008	120
232293008	120
232297009	120
2323	99
232300	72
232326009	120
232341009	120
232342002	120
23238000	120
232400	72
232500	72
23260	92
232600	72
232691000	120
232700	72
2328	99
232800	72
23288008	120
233	99
233.0	60
233.1	60
233.31	60
233.32	60
233.4	60
2330	99
2331	99
233100	72
2332	99
233300	72
233400	72
233420	72
233450	72
2335	92
23359	98
233604007	120
233689004	120
233690	72
233700	72
233703007	120
23371	92
233710	72
233721005	120
233815004	120
233818002	120
233820004	120
233822007	120
233824008	120
233857005	120
233873004	120
233917008	120
233926006	120
233970002	120
233985008	120
234	60
234000	72
234050	72
234053000	120
234087005	120
234097001	120
234100	72
234109007	120
234110002	120
23412002	120
234135008	120
234200	72
234300	72
234350007	120
234356001	120
234357005	120
234371002	120
234377003	120
2344	92
234406005	120
234422006	120
234437005	120
23444	92
234443007	120
234467004	120
234474009	120
234478007	120
234490009	120
234499005	120
234500	72
234532001	120
234538002	120
234568006	120
234569003	120
234638009	120
234644008	120
23470	92
2348006	120
234810	72
2349	99
234947003	120
234951001	120
234975001	120
234990002	120
235	99
23501004	120
23502006	120
235067001	120
2351	92
235200	72
235323008	120
235400	72
235510	72
235550	72
235595009	120
235597001	120
235599003	120
23560001	120
235653009	120
235665008	120
235675006	120
235700	72
235703009	120
235724004	120
235730	72
235752008	120
235753003	120
235800	72
235825006	120
23585005	120
235856003	120
235889003	120
235891006	120
235894003	120
235917005	120
235919008	120
23596	92
236.2 183 236.2	60
236076004	120
236100	72
236118006	120
236200	72
236250	72
236302005	120
236367002	120
236385009	120
236403004	120
236407003	120
23641	92
236468006	120
23647	92
236506009	120
236536000	120
236600	72
236635	72
236670	72
236680	72
236690	72
236700	72
23670006	120
236719005	120
236730	72
236763001	120
236778008	120
236792	72
236795	72
23680005	120
23687008	120
236886002	127
23697004	120
237.0	60
237.1	60
237.3	60
237.5	60
237.7	60
237.71	60
237.72	60
237055002	120
237068005	120
237081003	120
237092002	120
237101004	120
237115002	120
237121003	120
237251001	120
237252008	120
237280005	120
237292005	120
237299001	120
237300	72
237310	72
23732000	120
237436008	120
237450	72
237493003	120
2375	92
237500	72
237510004	120
237530000	120
237531001	120
237532008	120
237533003	120
237542005	120
237559000	120
237560005	120
237568003	120
237570007	120
237572004	120
237596009	120
237598005	120
237602007	120
237629002	120
237630007	120
237649006	120
237653008	120
237659007	120
237662005	120
237681002	120
2377	99
237701005	120
237722004	120
237770005	120
237788002	120
237789005	120
237792009	120
237793004	120
237802009	120
23782005	120
237823003	120
237881004	120
237900	72
237900002	120
237939006	120
237948001	120
237956003	120
237962008	120
237967002	120
237968007	120
237971004	120
237991006	120
238.0	60
238.1	60
238.2	60
238.4	60
238.5	60
238.6	60
238.7	60
238.71	60
238.73	60
238.77	60
238.79	60
238016000	120
238025006	120
238028008	120
238039006	120
238040008	120
238047006	120
238049009	120
238051008	120
238052001	120
238055004	120
238059005	120
238062008	120
238074007	120
238085009	120
238086005	120
238091006	120
238107002	120
238113006	120
238127001	120
238129003	120
238136002	120
2382	99
23829007	120
238320	72
2384	92
238416009	120
238418005	120
238441002	120
23849003	120
238523008	120
238524002	120
23853001	120
238538009	120
238575004	120
238578002	120
238583	99
238592008	120
238600	72
238610005	120
238630009	120
238700	72
238710	72
238722	99
238727007	120
238758008	120
238776001	120
238777005	120
23879	92
2388	99
238819008	120
238825007	120
238848002	120
238869000	120
238870004	120
238950006	120
238970	72
239	60
239.99	60
239001006	120
239007005	120
239017000	120
239029009	120
239052008	120
239058007	120
239071005	120
239132009	120
239140003	120
23919004	120
239300	72
239400	72
239500	72
2396	99
239776008	120
239824003	120
239834007	120
239850	72
23986001	120
239920006	120
239934006	120
239960007	120
24	99
240	60
240	99
240.9	60
240035004	120
240093008	120
240096000	120
240097009	120
240121004	120
240136001	120
240161003	120
240169001	120
240173003	120
240174009	120
240186007	120
240193006	120
240196003	120
2402	92
240200	72
240201007	120
240221008	120
240241003	120
240300	72
240370009	120
240372001	120
240373006	120
240376003	120
240400	72
240454008	120
240466002	120
240500	72
240517002	120
240518007	120
240526004	120
240542006	120
240559001	120
240600	72
240620004	120
240621000	120
240622007	120
240623002	120
240625009	120
240627001	120
240633005	120
240637006	120
240672009	120
240675006	120
240685007	120
240686008	120
24070	92
240749000	120
24079001	120
240807004	120
240808009	120
240820001	120
240825006	120
240849009	120
240885009	120
24092	92
241	60
241.0	60
241080	72
241100	72
241200	72
24133009	120
24135	92
241410	72
241500	72
241510	72
241550	72
24182	92
241850	72
242.0	60
242.3	60
242.8	60
242.9	60
242.90	60
242100	72
24212	92
242150	72
24225004	120
242300	72
242500	72
24250001	120
242600	72
242650	72
242700	72
242840	72
242850	72
242860	72
243	60
243000	72
243060	72
243180	72
243200	72
24321005	120
24327009	120
243300	72
243321006	120
243462001	120
243500	72
2435008	120
243600	72
24363009	120
24369008	120
243700	72
243761	99
2438	99
243800	72
244.9	60
24405	92
244100	72
244200	72
244300	72
244400	72
244450	72
24453002	120
244815007	120
244938009	120
245	60
245	99
245.0	60
245.1	60
245.2	60
245.3	60
245.8	60
245000	72
245010	72
245050	72
245150	72
245200	72
24526004	120
245300	72
245348	72
245349	72
245400	72
245480	72
245570	72
245590	72
245600	72
24563	92
245660	72
24580	92
245800	72
245900	72
24599	92
246	60
246	99
246.1	60
246.8	60
246074004	120
24609	92
2461	99
2462	99
246200	72
246300	72
24638	92
246400	72
246450	72
246530	72
246545002	120
2466	99
246611002	120
246700	72
246781001	120
246784009	120
246821008	120
24683	92
246865000	120
246900	72
24693007	120
24698	92
246989006	120
24700007	120
247100	72
247153005	120
247200	72
2472002	120
247203	99
247245	99
247262	99
247365004	120
247372003	120
247378004	120
247397004	120
247410	72
247479008	120
24752008	120
247525	99
247576004	120
247604	99
247606008	120
247691	99
2477	99
24777009	120
2478	99
247830007	120
248000	72
248015004	120
248104007	120
248108005	120
248200	72
2482001	120
248299001	120
248300	72
248310	72
248340	72
248360	72
248370	72
248390	72
2484	99
248437004	120
248441000	120
248487006	120
248500	72
248510	72
24853	92
248600	72
248700	72
248800	72
249000	72
249100	72
2492009	120
249210	72
249270	72
24927004	120
2494	99
249420	72
249700	72
249808002	120
249827008	120
24988007	120
2499	99
249900	72
250	60
250	92
250	99
250.00	60
250.01	60
250.02	60
250.1	60
250.2	60
250.3	60
250.4	60
250.5	60
250.6	60
250.7	60
250.8	60
250.9	60
25000	98
250058008	120
250068003	120
250100	72
250250	72
25044007	120
2505	92
2506	99
25081006	120
250915007	120
251	99
251.0	60
251.1	60
251.2	60
251.5	60
251.6	60
251.9	60
251000	72
251009000	120
25106000	120
251060004	120
251076	99
251100	72
2511001	120
251110	72
251115003	120
25113000	120
251170	72
251189000	120
251200	72
25121006	120
251260	72
251300	72
251331003	120
2514	92
25147	92
25147002	120
25148	92
25157001	120
251576	99
251607	99
251623	99
25165	92
25169009	120
25171	92
251750	72
251850	72
251880	72
251900	72
251949	99
251994004	120
252	60
252.0	60
252.01	60
252.02	60
252.1	60
2520	92
2521	99
252150	72
25220001	120
252202	99
252246005	120
252350	72
252500	72
2526	99
252600	72
25265	92
252650	72
2527	92
252700	72
252900	72
252920	72
252930	72
252940	72
252990005	120
252991009	120
252995000	120
253.0	60
253.1	60
253.2	60
253.3	60
253.4	60
253.5	60
253.6	60
253.7	60
253.8	60
253000	72
253000007	120
253005002	120
253006001	120
253010	72
253017000	120
253020008	120
253028001	120
253029009	120
253040001	120
253053003	120
253057002	120
253066003	120
253076000	120
253096008	120
253121009	120
25320	92
253200	72
253220	72
25324008	120
253250	72
253260	72
253270	72
253273004	120
253280	72
2533	92
253300	72
253310	72
253366007	120
253368008	120
253383003	120
253400	72
253528005	120
253549006	120
253550	72
253600	72
253601	72
25362006	120
25363	92
253700	72
25374005	120
253775007	120
253800	72
253957000	120
253975004	120
253986002	120
254.0	60
254.1	60
254025006	120
254026007	120
254044004	120
254070003	120
254071004	120
254074007	120
254076009	120
254090	72
254105005	120
254106006	120
254107002	120
254108007	120
254109004	120
254110	72
254127001	120
254130	72
254156001	120
254157005	120
254160003	120
254167000	120
254184006	120
254185007	120
254200	72
254202001	120
254206003	120
254257004	120
254263008	120
254279009	120
254400	72
254450	72
254492	99
254500	72
254570009	120
254576003	120
254581007	120
254600	72
254602009	120
254611009	120
254612002	120
254616004	120
254617008	120
254622008	120
254631008	120
254632001	120
254633006	120
254637007	120
254638002	120
254641006	120
254646001	120
25466	92
254662007	120
254666005	120
254670002	120
254682006	120
254701007	120
254702000	120
254704004	120
254708001	120
254719003	120
25476006	120
254770	72
254780	72
254781005	120
254788004	120
254791004	120
254800	72
254816001	120
254821003	120
254822005	120
254829001	120
254836000	120
254837009	120
254840009	120
254845004	120
254847007	120
254859006	120
254885005	120
254889004	120
254892	99
254913005	120
254915003	120
254935002	120
254942002	120
254957009	120
254958004	120
254968009	120
254971001	120
254976006	120
25499005	120
255.0	60
255.1	60
255.11	60
255.13	60
255.2	60
255.4	60
255.6	60
25501002	120
255028004	120
255035007	120
255037004	120
255046005	120
255049003	120
255055008	120
255058005	120
25506007	120
255080008	120
255107005	120
255110	72
25511009	120
255114007	120
255115008	120
255120	72
255182002	120
255200	72
255225007	120
255249	99
2553	92
255500	72
255522009	120
25560004	120
2556008	120
255700	72
255800	72
255900	72
255960	72
255980	72
256	60
256.1	60
256.3	60
256.31	60
256.4	60
256.8	60
256000	72
256030	72
25603007	120
256040	72
256050	72
2561	99
256100	72
25619	92
2563	99
256300	72
256370	72
256450	72
2565	92
256500	72
256520	72
256540	72
256550	72
25658005	120
256600	72
25668000	120
2567	92
256700	72
256730	72
256800	72
256810	72
256850	72
25690000	120
257	60
257.2	60
2572	99
257200	72
257220	72
257277002	120
257320	72
257350	72
257500	72
257550005	120
2576002	120
2578	99
257800	72
257920	72
25792000	120
258.0	60
258.01	60
258.02	60
258.1	60
258040	72
258100	72
258117004	120
258150	72
25821008	120
258300000	120
25831	92
258480	72
258500	72
258501	72
258660	72
2588	99
258850	72
258870	72
25889007	120
258900	72
258920	72
259	60
259.0	60
259.1	60
259.2	60
259.4	60
259.5	60
259.50	60
259.51	60
259.52	60
259.8	60
2590	99
259050	72
25906001	120
2591	99
259100	72
25910003	120
2592	92
259200	72
25933	92
259450	72
2595	92
259500	72
259600	72
259680	72
2597	92
259700	72
259750	72
259775	72
260	60
260	92
260000	72
26018001	120
2602	92
26026	92
260350	72
2604	99
260400	72
260470	72
260500	72
260565	72
260588007	120
26060	92
260800	72
260910	72
260920	72
261	60
2610009	120
261100	72
261112	99
2612	99
26121002	120
261349	99
26138003	120
2614	92
2614	99
2615	99
261515	72
261540	72
261550	72
261600	72
261630	72
261640	72
26168007	120
261713004	120
26179002	120
261800	72
2619	92
262	60
262000	72
262119	99
262190	72
262300	72
262400	72
2624008	120
2625	92
262500	72
262600	72
262650	72
262700	72
262890	72
263	60
263000	72
263200	72
2633	92
263300	72
263413	99
263432	99
263510	72
263520	72
263530	72
263570	72
263700	72
263750	72
26380	92
263800	72
264	60
264.0	60
264.1	60
264.3	60
264.4	60
264.6	60
264.7	60
264010	72
264090	72
2641	92
26416006	120
26424001	120
264256006	120
264300	72
264350	72
26440	72
264480	72
264530000	120
264536006	120
264554005	120
264555006	120
2646	99
264600	72
264700	72
264800	72
26484003	120
264900	72
265.0	60
265.2	60
265100	72
265120	72
265377002	120
265380	72
26541	92
265430	72
26545	92
265450	72
265500	72
265800	72
2659	92
265900	72
26597004	120
266.2	60
266005008	120
266075009	120
266084009	120
266086006	120
26609002	120
266097006	120
266100	72
266103004	120
266108008	120
266109000	120
266113007	120
266116004	120
266120	72
266123003	120
266127002	120
266130	72
266134000	120
266140	72
266142004	120
266143009	120
266145002	120
266146001	120
266150	72
266155003	120
266162007	120
266173000	120
266174006	120
266175007	120
266176008	120
266177004	120
266179001	120
266180003	120
266182006	120
266184007	120
266185008	120
266186009	120
266187000	120
266188005	120
266189002	120
266190006	120
266191005	120
266192003	120
266193008	120
266194002	120
266195001	120
266197009	120
266198004	120
266200	72
266200005	120
266201009	120
266202002	120
266205000	120
266206004	120
266210001	120
266212009	120
266213004	120
266214005	120
266217003	120
266218008	120
266219000	120
266222003	120
266223008	120
266224002	120
266225001	120
266231003	120
26624006	120
266244008	120
266248006	120
266256009	120
266257000	120
266258005	120
266265	72
266266001	120
266275004	120
266276003	120
266280	72
266287006	120
266288001	120
266290000	120
26629001	120
266291001	120
266292008	120
266293003	120
266294009	120
266295005	120
266296006	120
266298007	120
266300	72
266301006	120
266304003	120
266306001	120
266307005	120
266308000	120
266311004	120
266312006	120
266314007	120
266315008	120
266318005	120
266323005	120
266324004	120
266325003	120
266326002	120
266331000	120
266334008	120
266335009	120
266336005	120
266352008	120
266353003	120
266354009	120
266363006	120
266365004	120
266374002	120
266377009	120
266379007	120
266380005	120
266383007	120
266386004	120
266391003	120
266393000	120
266395007	120
266398009	120
266399001	120
266400008	120
266401007	120
266408001	120
266410004	120
266411000	120
266427007	120
266434009	120
266436006	120
266437002	120
266446008	120
266447004	120
266458008	120
266467008	120
266478000	120
266481005	120
266483008	120
266484002	120
266485001	120
266486000	120
266489007	120
266490003	120
266491004	120
266494007	120
266495008	120
266496009	120
266497000	120
266498005	120
266500	72
26650005	120
266501005	120
266502003	120
266503008	120
266510	72
266516008	120
266523009	120
266525002	120
266527005	120
266534007	120
266535008	120
266536009	120
266537000	120
266539002	120
266540000	120
266541001	120
266542008	120
266543003	120
266544009	120
266545005	120
266547002	120
266553002	120
266569009	120
266571009	120
266572002	120
266584000	120
266585004	120
266586003	120
266588002	120
266600	72
266612003	120
266615001	120
266616000	120
266617009	120
266624005	120
266627003	120
266629000	120
266630005	120
266637008	120
266639006	120
266641007	120
266644004	120
266647006	120
266648001	120
26665006	120
266651008	120
266652001	120
266653006	120
266654000	120
266655004	120
266661001	120
266662008	120
266664009	120
266665005	120
266680004	120
266900	72
266910	72
266920	72
267	60
267000	72
267144009	120
267183006	120
2672	92
267200	72
26726000	120
267261001	120
267293009	120
267306006	120
267311008	120
267314000	120
267337006	120
267347009	120
267369002	120
267370001	120
267372009	120
267373004	120
267376007	120
267377003	120
267393007	120
267403002	120
267411007	120
267418001	120
267424007	120
267425008	120
267426009	120
267430007	120
267433009	120
267435002	120
267436001	120
267437005	120
267438000	120
267442002	120
267450	72
267451005	120
267452003	120
267453008	120
267454002	120
267456000	120
267462005	120
267464006	120
267465007	120
267467004	120
267468009	120
267469001	120
267471001	120
267475005	120
267477002	120
267478007	120
267479004	120
267480001	120
267482009	120
267483004	120
267484005	120
267486007	120
267489000	120
267491008	120
267492001	120
267493006	120
267495004	120
267496003	120
267497007	120
267498002	120
267499005	120
267503004	120
267504005	120
267505006	120
267509000	120
267512002	120
267521001	120
267523003	120
267528007	120
267531008	120
267548000	120
267549008	120
267552000	120
267554004	120
267556002	120
267557006	120
267558001	120
267559009	120
267560004	120
267562007	120
267563002	120
267564008	120
267565009	120
267567001	120
267570002	120
267572005	120
267573000	120
267575007	120
267578009	120
267581004	120
267584007	120
267587000	120
267593008	120
267607008	120
267669008	120
267679005	120
267680008	120
267681007	120
267682000	120
267683005	120
267684004	120
267687006	120
267688001	120
267690000	120
267691001	120
267693003	120
267694009	120
267695005	120
267696006	120
267698007	120
267699004	120
267700	72
267700003	120
267701004	120
267702006	120
267703001	120
267704007	120
267705008	120
267706009	120
267707000	120
267711006	120
267712004	120
267713009	120
267714003	120
267715002	120
267718000	120
267718000	127
267719008	120
267721003	120
267723000	120
267730	72
267730006	120
267733008	120
267734002	120
267735001	120
267736000	120
267737009	120
267740009	120
267742001	120
267743006	120
267745004	120
267746003	120
267747007	120
267748002	120
267750005	120
267752002	120
267758003	120
267760001	120
267761002	120
267763004	120
267766007	120
267768008	120
267770004	120
267771000	120
267806002	120
267810004	120
267813002	120
267814008	120
267820009	120
267830000	120
267833003	120
267836006	120
267838007	120
267842005	120
267846008	120
267847004	120
267848009	120
267849001	120
267850001	120
267851002	120
267854005	120
267856007	120
267858008	120
267859000	120
267860005	120
267861009	120
267862002	120
267863007	120
267865000	120
267866004	120
267873009	120
267874003	120
267875002	120
267888004	120
26790	99
267904003	120
26792	99
267973008	120
267988003	120
267996008	120
267997004	120
268	60
268.0	60
268.2	60
268000	72
268012006	120
268027006	120
268047003	120
268048008	120
268049000	120
268050	72
268050000	120
268051001	120
268056006	120
268058007	120
268062001	120
268070006	120
268074002	120
268075001	120
268082002	120
268087008	120
268088003	120
268090002	120
268091003	120
268092005	120
268094006	120
26810009	120
268103006	120
268104000	120
268107007	120
268108002	120
268114	99
268122002	120
268124001	120
268125000	120
268126004	120
268130	72
268130001	120
268142006	120
268150	72
268177006	120
268178001	120
268185002	120
268196005	120
268210	72
268220	72
268226005	120
26823	99
268233005	120
268245001	120
268252004	120
268262006	120
268273004	120
268282005	120
268299006	120
268300	72
268308005	120
268310007	120
268313009	120
268315002	120
268316001	120
268318000	120
268332003	120
268340009	120
268341008	120
268349005	120
268350005	120
268351009	120
268352002	120
268355000	120
268356004	120
268357008	120
268359006	120
26836002	120
26839	92
268400	72
26843008	120
2685	92
26851006	120
268613002	120
268620009	120
268621008	120
268627007	120
268632008	120
268650	72
268684002	120
268700	72
268713007	120
268745002	120
268747005	120
268748000	120
268749008	120
268753005	120
268756002	120
268758001	120
268759009	120
268762007	120
268763002	120
268766005	120
26877	92
268774006	120
268778009	120
268779001	120
268782006	120
268785008	120
268800	72
268831004	120
268873007	120
268875000	120
268878003	120
268880009	120
268884000	120
26889001	120
268900	72
269	60
269	99
269.0	60
269.1	60
269.3	60
2691	99
269150	72
269160	72
269200	72
269284003	120
26929004	120
269400	72
2694001	120
269407005	120
269432007	120
269433002	120
269458007	120
269459004	120
269460009	120
269461008	120
269471005	120
269472003	120
269491003	120
269503007	120
269505000	120
269506004	120
269507008	120
269513004	120
269523008	120
269524002	120
269529007	120
269530002	120
269531003	120
269532005	120
269542007	120
269548006	120
269550003	120
269553001	120
269554007	120
269555008	120
269560007	120
269561006	120
269562004	120
269574000	120
269577007	120
269582000	120
269595005	120
269600	72
269602009	120
269603004	120
269604005	120
269605006	120
269607003	120
269610005	120
269613007	120
269615000	120
269623003	120
269626006	120
269627002	120
269630009	120
269631008	120
269634000	120
269636003	120
269638002	120
269640007	120
269641006	120
269643009	120
269646001	120
269649008	120
269650	72
269651007	120
269652000	120
2697	99
269700	72
269720	72
269860	72
269880	72
269920	72
269921	72
270	60
270.0	60
270.1	60
270.2	60
270.3	60
270.4	60
270.5	60
270.6	60
270.7	60
270.8	60
270004003	120
270100	72
270150	72
270200	72
270300	72
27031003	120
27031003	127
2704	99
270400	72
270504008	120
27052006	120
270529002	120
270531006	120
270533009	120
270536001	120
270538000	120
270545000	120
270547008	120
270550	72
2707	99
2707005	120
270710	72
270750	72
27077	92
2708	99
270882001	120
270883006	120
270884000	120
27090000	120
270903007	120
270959002	120
270960	72
271	60
271.0	60
271.1	60
271.2	60
271.3	60
271.4	60
271.8	60
2710	99
271017007	120
271083000	120
271150	72
271199009	120
271200007	120
271245	72
27130	92
271310	72
271320	72
271327008	120
271425001	120
271427009	120
271430002	120
271435007	120
271450003	120
271463009	120
271502000	120
271506002	120
271528002	120
271558008	120
27158	92
271607001	120
271665	72
271700	72
271719001	120
271724003	120
271730003	120
271737000	120
27174002	120
271788002	120
271798008	120
271807003	120
2719	99
271900	72
271930	72
271939006	120
27194006	120
271944004	120
271949009	120
271980	72
272	60
272	99
272.0	60
272.1	60
272.2	60
272.4	60
272.5	60
272.6	53
272.6	60
272.7	60
272.8	60
27201004	120
27206009	120
272100	72
272120	72
27215002	120
272200	72
2724	99
27240009	120
272480	72
2726	92
272620	72
272750	72
272800	72
2729	92
273	60
273.1	60
273.2	60
273.3	60
273.4	60
273.8	60
27303	92
27317008	120
27321001	120
273250	72
273300	72
273395	72
2735009	120
273680	72
27369	92
273750	72
273800	72
27382006	120
273900	72
27395	92
274.0	60
274.00	60
274.1	60
274.8	60
274.9	60
274000	72
274089002	120
274090006	120
274095001	120
274096000	120
274102007	120
274103002	120
274107001	120
274108006	120
274144001	120
274145000	120
274149006	120
274150	72
274152003	120
274211000	120
274270	72
274300	72
27431007	120
274400	72
2745	99
274500	72
2746	99
27460	92
274600	72
274700	72
274718005	120
274737001	120
274900	72
274901004	120
274907000	120
274946003	120
274950005	120
275.0	60
275.03	60
275.1	60
275.2	60
275.3	60
275.4	60
275.40	60
275.42	60
275.49	60
2750	99
275000	72
27503000	120
275100	72
2752	99
275200	72
27520001	120
275210	72
275265005	120
275300	72
275355	72
275370001	120
275400	72
275437005	120
27544004	120
275464006	120
275469001	120
275484005	120
275485006	120
27550009	120
275517	99
275539005	120
275555	99
275598004	120
275630	72
275761	99
275765006	120
275813	99
27591	92
276	60
276.0	60
276.1	60
276.2	60
276.3	60
276.4	60
276.51	60
276.52	60
276.6	60
276.69	60
276.7	60
276.8	60
276.9	60
2760	99
27601005	120
276064006	120
276198000	120
276199008	120
2762	99
276202003	120
276203008	120
276204002	120
276206000	120
27621000119100	120
276264004	120
276267006	120
276300	72
276328002	120
27637000	120
276432	99
276482004	120
276504003	120
276549000	120
276577009	120
276600	72
27662	92
276700	72
276710	72
276724002	120
276799004	120
276806006	120
276817007	120
276870001	120
276880	72
276900	72
276901	72
27698	92
277.0	60
277.1	60
277.2	60
277.3	60
277.31	60
277.4	60
277.5	60
277.6	60
277.7	60
277.81	60
277.85	60
277.86	60
277.87	60
277.88	60
277.89	60
27701000	120
27702	92
2771	99
277100	72
277161008	120
277180	72
27718001	120
2772003	120
277300	72
277380	72
277400	72
277410	72
277440	72
277460	72
277473004	120
277480	72
277571004	120
277576009	120
277587001	120
277590	72
277600	72
277600006	120
277602003	120
277610	72
277648007	120
2777	92
277700	72
277730	72
277900	72
277970	72
278	60
278.02	60
278.03	60
278.2	60
278.4	60
278000	72
27801	92
278040002	120
278054005	120
278065000	120
278070007	120
278150	72
278190000	120
278250	72
27829	92
278300	72
278453007	120
27849002	120
278504009	120
278513006	120
278517007	120
278519005	120
27852	92
278524008	120
278525009	120
2786	92
27868004	120
278697001	120
278700	72
278715001	120
278800	72
278850	72
2789	99
278919001	120
278927005	120
279	60
279.0	60
279.00	60
279.01	60
279.02	60
279.03	60
279.04	60
279.05	60
279.06	60
279.09	60
279.11	60
279.12	60
279.13	60
279.2	60
279.3	60
279.4	60
279.41	60
279.49	60
279.50	60
279.8	60
2790	99
279000	72
27902	92
2791	99
279425004	120
27955006	120
27982003	120
279947	99
280	60
280	99
280.8	60
2800	99
280000	72
28047004	120
280483007	120
28055006	120
280569	99
2806	99
28073009	120
280816001	120
281	60
281	99
281.0	60
281.4	60
28103007	120
2811	92
28111002	120
281170005	120
281190	99
28119000	120
28137	92
281411007	120
28168000	120
28173006	120
28183005	120
282	60
282.0	60
282.1	60
282.2	60
282.3	60
282.4	60
282.43	60
282.44	60
282.45	60
282.5	60
282.6	60
282.62	60
282.7	60
282.8	60
282008000	120
282092005	120
2823	99
28256	92
28259009	120
2829	92
28293008	120
28295001	120
283	60
283.0	60
283.11	60
283.19	60
283.2	60
28307001	120
28314004	120
2833	99
2835	99
28351005	120
28364	92
28399005	120
284	60
284.0	60
284.01	60
284.1	60
284.2	60
284.8	60
28410	92
284227	99
284264	99
28431005	120
28440	92
2844004	120
284454	99
284524008	120
2848	99
2849	99
285	60
285.0	60
285.1	60
285.29	60
285.8	60
2850	92
28519	92
28524	92
28536002	120
28555	92
2856	99
285756005	120
2859	92
2859005	120
28593007	120
28596004	120
286	60
286	99
286.0	60
286.1	60
286.2	60
286.3	60
286.4	60
286.6	60
286.9	60
2861	92
2863	99
286737005	120
2868	92
28689008	120
2869	99
286909009	120
286934009	120
286936006	120
286945007	120
286946008	120
286951002	120
286952009	120
286960005	120
286988004	120
286989007	120
287	60
287.0	60
287.1	60
287.2	60
287.31	60
287.32	60
287.33	60
287.39	60
287.5	60
287.9	60
287005009	120
287010008	120
287081002	120
2874	92
2874	99
2876	92
287688007	120
288.0	60
288.01	60
288.02	60
288.09	60
288.1	60
288.2	60
288.3	60
288.4	60
288.50	60
288.59	60
288.62	60
288.64	60
288.65	60
288.66	60
288.6x	60
288.8	60
28805	92
28808	92
28811	92
288197007	120
2882	92
2882	99
288201007	120
28821	92
28826	92
28826002	120
28827	92
28832	92
28838	92
2884	99
28840	92
2884008	120
28841	92
28843	92
28844	92
28851	92
28852	92
28858	92
28861008	120
28867007	120
28886	92
28890	92
28899001	120
289.0	60
289.4	60
289.5	60
289.59	60
289.7	60
289.81	60
